statement,label,extracted_statement_ids,extracted_statement_texts
(15 * 6) + (12 + 12) = 114,True,"[128000, 128011, 7, 868, 353, 220, 21, 8, 489, 320, 717, 489, 220, 717, 8, 284, 220, 8011, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 * 6) + (12 + 12) = 114<｜Assistant｜><think>
"
(20 - 38) + (19 + 2) = 0,False,"[128000, 128011, 7, 508, 482, 220, 1987, 8, 489, 320, 777, 489, 220, 17, 8, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 - 38) + (19 + 2) = 0<｜Assistant｜><think>
"
(22 * 30) - (4 + 7) = 649,True,"[128000, 128011, 7, 1313, 353, 220, 966, 8, 482, 320, 19, 489, 220, 22, 8, 284, 220, 24734, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 * 30) - (4 + 7) = 649<｜Assistant｜><think>
"
(1 - 27) * (7 * 3) = -546,True,"[128000, 128011, 7, 16, 482, 220, 1544, 8, 353, 320, 22, 353, 220, 18, 8, 284, 482, 22048, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 27) * (7 * 3) = -546<｜Assistant｜><think>
"
(11 - 6) / (19 - 14) = -2,False,"[128000, 128011, 7, 806, 482, 220, 21, 8, 611, 320, 777, 482, 220, 975, 8, 284, 482, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 - 6) / (19 - 14) = -2<｜Assistant｜><think>
"
(6 + 28) * (14 * 1) = 476,True,"[128000, 128011, 7, 21, 489, 220, 1591, 8, 353, 320, 975, 353, 220, 16, 8, 284, 220, 22191, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 + 28) * (14 * 1) = 476<｜Assistant｜><think>
"
(8 - 5) + (17 * 16) = 275,True,"[128000, 128011, 7, 23, 482, 220, 20, 8, 489, 320, 1114, 353, 220, 845, 8, 284, 220, 14417, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(8 - 5) + (17 * 16) = 275<｜Assistant｜><think>
"
(1 - 6) + (8 - 2) = 0,False,"[128000, 128011, 7, 16, 482, 220, 21, 8, 489, 320, 23, 482, 220, 17, 8, 284, 220, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 6) + (8 - 2) = 0<｜Assistant｜><think>
"
(5 - 2) + (6 * 1) = 9,True,"[128000, 128011, 7, 20, 482, 220, 17, 8, 489, 320, 21, 353, 220, 16, 8, 284, 220, 24, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 - 2) + (6 * 1) = 9<｜Assistant｜><think>
"
(40 * 16) + (8 + 19) = 667,True,"[128000, 128011, 7, 1272, 353, 220, 845, 8, 489, 320, 23, 489, 220, 777, 8, 284, 220, 19774, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 * 16) + (8 + 19) = 667<｜Assistant｜><think>
"
(1 * 1) * (8 + 7) = 11,False,"[128000, 128011, 7, 16, 353, 220, 16, 8, 353, 320, 23, 489, 220, 22, 8, 284, 220, 806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 * 1) * (8 + 7) = 11<｜Assistant｜><think>
"
(24 - 18) / (10 - 11) = -7,False,"[128000, 128011, 7, 1187, 482, 220, 972, 8, 611, 320, 605, 482, 220, 806, 8, 284, 482, 22, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 - 18) / (10 - 11) = -7<｜Assistant｜><think>
"
(30 / 6) * (5 + 2) = 35,True,"[128000, 128011, 7, 966, 611, 220, 21, 8, 353, 320, 20, 489, 220, 17, 8, 284, 220, 1758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 / 6) * (5 + 2) = 35<｜Assistant｜><think>
"
(20 * 36) + (16 - 20) = 719,False,"[128000, 128011, 7, 508, 353, 220, 1927, 8, 489, 320, 845, 482, 220, 508, 8, 284, 220, 24758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 36) + (16 - 20) = 719<｜Assistant｜><think>
"
(5 + 12) + (15 * 17) = 274,False,"[128000, 128011, 7, 20, 489, 220, 717, 8, 489, 320, 868, 353, 220, 1114, 8, 284, 220, 16590, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 + 12) + (15 * 17) = 274<｜Assistant｜><think>
"
(32 - 31) * (15 * 4) = 60,True,"[128000, 128011, 7, 843, 482, 220, 2148, 8, 353, 320, 868, 353, 220, 19, 8, 284, 220, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 31) * (15 * 4) = 60<｜Assistant｜><think>
"
(13 - 27) + (10 - 19) = -22,False,"[128000, 128011, 7, 1032, 482, 220, 1544, 8, 489, 320, 605, 482, 220, 777, 8, 284, 482, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 - 27) + (10 - 19) = -22<｜Assistant｜><think>
"
(40 - 2) - (10 + 19) = 5,False,"[128000, 128011, 7, 1272, 482, 220, 17, 8, 482, 320, 605, 489, 220, 777, 8, 284, 220, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 - 2) - (10 + 19) = 5<｜Assistant｜><think>
"
(27 * 33) - (16 - 4) = 879,True,"[128000, 128011, 7, 1544, 353, 220, 1644, 8, 482, 320, 845, 482, 220, 19, 8, 284, 220, 25622, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 * 33) - (16 - 4) = 879<｜Assistant｜><think>
"
(36 + 27) + (16 - 15) = 64,True,"[128000, 128011, 7, 1927, 489, 220, 1544, 8, 489, 320, 845, 482, 220, 868, 8, 284, 220, 1227, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 + 27) + (16 - 15) = 64<｜Assistant｜><think>
"
(3 * 23) - (19 + 16) = 37,False,"[128000, 128011, 7, 18, 353, 220, 1419, 8, 482, 320, 777, 489, 220, 845, 8, 284, 220, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(3 * 23) - (19 + 16) = 37<｜Assistant｜><think>
"
(10 + 12) - (10 * 10) = -78,True,"[128000, 128011, 7, 605, 489, 220, 717, 8, 482, 320, 605, 353, 220, 605, 8, 284, 482, 2495, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 + 12) - (10 * 10) = -78<｜Assistant｜><think>
"
(19 - 36) * (2 - 18) = 268,False,"[128000, 128011, 7, 777, 482, 220, 1927, 8, 353, 320, 17, 482, 220, 972, 8, 284, 220, 16332, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(19 - 36) * (2 - 18) = 268<｜Assistant｜><think>
"
(24 - 18) / (10 - 11) = -6,True,"[128000, 128011, 7, 1187, 482, 220, 972, 8, 611, 320, 605, 482, 220, 806, 8, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(24 - 18) / (10 - 11) = -6<｜Assistant｜><think>
"
(21 + 5) * (19 / 1) = 494,True,"[128000, 128011, 7, 1691, 489, 220, 20, 8, 353, 320, 777, 611, 220, 16, 8, 284, 220, 22054, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 5) * (19 / 1) = 494<｜Assistant｜><think>
"
(39 * 27) - (16 * 12) = 861,True,"[128000, 128011, 7, 2137, 353, 220, 1544, 8, 482, 320, 845, 353, 220, 717, 8, 284, 220, 24963, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(39 * 27) - (16 * 12) = 861<｜Assistant｜><think>
"
(39 + 9) + (14 + 11) = 77,False,"[128000, 128011, 7, 2137, 489, 220, 24, 8, 489, 320, 975, 489, 220, 806, 8, 284, 220, 2813, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(39 + 9) + (14 + 11) = 77<｜Assistant｜><think>
"
(27 + 30) + (11 + 15) = 79,False,"[128000, 128011, 7, 1544, 489, 220, 966, 8, 489, 320, 806, 489, 220, 868, 8, 284, 220, 4643, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 + 30) + (11 + 15) = 79<｜Assistant｜><think>
"
(22 + 12) - (6 + 8) = 20,True,"[128000, 128011, 7, 1313, 489, 220, 717, 8, 482, 320, 21, 489, 220, 23, 8, 284, 220, 508, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 12) - (6 + 8) = 20<｜Assistant｜><think>
"
(20 + 9) + (19 - 16) = 37,False,"[128000, 128011, 7, 508, 489, 220, 24, 8, 489, 320, 777, 482, 220, 845, 8, 284, 220, 1806, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 9) + (19 - 16) = 37<｜Assistant｜><think>
"
(36 - 19) - (3 + 8) = 6,True,"[128000, 128011, 7, 1927, 482, 220, 777, 8, 482, 320, 18, 489, 220, 23, 8, 284, 220, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(36 - 19) - (3 + 8) = 6<｜Assistant｜><think>
"
(35 - 24) + (5 + 4) = 18,False,"[128000, 128011, 7, 1758, 482, 220, 1187, 8, 489, 320, 20, 489, 220, 19, 8, 284, 220, 972, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(35 - 24) + (5 + 4) = 18<｜Assistant｜><think>
"
(9 * 32) * (16 / 1) = 4606,False,"[128000, 128011, 7, 24, 353, 220, 843, 8, 353, 320, 845, 611, 220, 16, 8, 284, 220, 16551, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 * 32) * (16 / 1) = 4606<｜Assistant｜><think>
"
(28 * 35) - (10 * 11) = 870,True,"[128000, 128011, 7, 1591, 353, 220, 1758, 8, 482, 320, 605, 353, 220, 806, 8, 284, 220, 22440, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 35) - (10 * 11) = 870<｜Assistant｜><think>
"
(22 + 21) + (19 * 5) = 139,False,"[128000, 128011, 7, 1313, 489, 220, 1691, 8, 489, 320, 777, 353, 220, 20, 8, 284, 220, 10125, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 21) + (19 * 5) = 139<｜Assistant｜><think>
"
(15 * 6) + (12 + 12) = 118,False,"[128000, 128011, 7, 868, 353, 220, 21, 8, 489, 320, 717, 489, 220, 717, 8, 284, 220, 8899, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 * 6) + (12 + 12) = 118<｜Assistant｜><think>
"
(25 * 35) + (1 - 19) = 861,False,"[128000, 128011, 7, 914, 353, 220, 1758, 8, 489, 320, 16, 482, 220, 777, 8, 284, 220, 24963, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 * 35) + (1 - 19) = 861<｜Assistant｜><think>
"
(37 - 30) * (6 + 7) = 91,True,"[128000, 128011, 7, 1806, 482, 220, 966, 8, 353, 320, 21, 489, 220, 22, 8, 284, 220, 5925, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(37 - 30) * (6 + 7) = 91<｜Assistant｜><think>
"
(18 + 22) * (4 + 12) = 640,True,"[128000, 128011, 7, 972, 489, 220, 1313, 8, 353, 320, 19, 489, 220, 717, 8, 284, 220, 14033, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(18 + 22) * (4 + 12) = 640<｜Assistant｜><think>
"
(25 - 37) / (3 * 2) = -2,True,"[128000, 128011, 7, 914, 482, 220, 1806, 8, 611, 320, 18, 353, 220, 17, 8, 284, 482, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 - 37) / (3 * 2) = -2<｜Assistant｜><think>
"
(40 - 31) - (8 - 20) = 25,False,"[128000, 128011, 7, 1272, 482, 220, 2148, 8, 482, 320, 23, 482, 220, 508, 8, 284, 220, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(40 - 31) - (8 - 20) = 25<｜Assistant｜><think>
"
(28 - 20) + (12 - 18) = 2,True,"[128000, 128011, 7, 1591, 482, 220, 508, 8, 489, 320, 717, 482, 220, 972, 8, 284, 220, 17, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 - 20) + (12 - 18) = 2<｜Assistant｜><think>
"
(1 - 12) + (11 * 14) = 148,False,"[128000, 128011, 7, 16, 482, 220, 717, 8, 489, 320, 806, 353, 220, 975, 8, 284, 220, 10410, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(1 - 12) + (11 * 14) = 148<｜Assistant｜><think>
"
(23 * 14) * (6 * 3) = 5800,False,"[128000, 128011, 7, 1419, 353, 220, 975, 8, 353, 320, 21, 353, 220, 18, 8, 284, 220, 18216, 15, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(23 * 14) * (6 * 3) = 5800<｜Assistant｜><think>
"
(28 * 28) + (20 * 20) = 1181,False,"[128000, 128011, 7, 1591, 353, 220, 1591, 8, 489, 320, 508, 353, 220, 508, 8, 284, 220, 8899, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 28) + (20 * 20) = 1181<｜Assistant｜><think>
"
(20 + 9) + (19 - 16) = 32,True,"[128000, 128011, 7, 508, 489, 220, 24, 8, 489, 320, 777, 482, 220, 845, 8, 284, 220, 843, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 + 9) + (19 - 16) = 32<｜Assistant｜><think>
"
(10 + 12) - (10 * 10) = -77,False,"[128000, 128011, 7, 605, 489, 220, 717, 8, 482, 320, 605, 353, 220, 605, 8, 284, 482, 2813, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(10 + 12) - (10 * 10) = -77<｜Assistant｜><think>
"
(33 + 11) + (4 + 9) = 57,True,"[128000, 128011, 7, 1644, 489, 220, 806, 8, 489, 320, 19, 489, 220, 24, 8, 284, 220, 3226, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 11) + (4 + 9) = 57<｜Assistant｜><think>
"
(34 + 32) + (4 + 18) = 88,True,"[128000, 128011, 7, 1958, 489, 220, 843, 8, 489, 320, 19, 489, 220, 972, 8, 284, 220, 2421, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 + 32) + (4 + 18) = 88<｜Assistant｜><think>
"
(9 - 27) - (8 - 12) = -14,True,"[128000, 128011, 7, 24, 482, 220, 1544, 8, 482, 320, 23, 482, 220, 717, 8, 284, 482, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 - 27) - (8 - 12) = -14<｜Assistant｜><think>
"
(38 * 8) * (16 * 7) = 34048,True,"[128000, 128011, 7, 1987, 353, 220, 23, 8, 353, 320, 845, 353, 220, 22, 8, 284, 220, 13679, 2166, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 * 8) * (16 * 7) = 34048<｜Assistant｜><think>
"
(3 + 24) * (18 * 16) = 7771,False,"[128000, 128011, 7, 18, 489, 220, 1187, 8, 353, 320, 972, 353, 220, 845, 8, 284, 220, 15831, 16, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(3 + 24) * (18 * 16) = 7771<｜Assistant｜><think>
"
(9 / 3) * (1 + 4) = 19,False,"[128000, 128011, 7, 24, 611, 220, 18, 8, 353, 320, 16, 489, 220, 19, 8, 284, 220, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(9 / 3) * (1 + 4) = 19<｜Assistant｜><think>
"
(5 * 30) + (15 + 14) = 183,False,"[128000, 128011, 7, 20, 353, 220, 966, 8, 489, 320, 868, 489, 220, 975, 8, 284, 220, 10750, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(5 * 30) + (15 + 14) = 183<｜Assistant｜><think>
"
(21 - 35) * (18 + 7) = -350,True,"[128000, 128011, 7, 1691, 482, 220, 1758, 8, 353, 320, 972, 489, 220, 22, 8, 284, 482, 8652, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 - 35) * (18 + 7) = -350<｜Assistant｜><think>
"
(14 * 22) - (11 * 15) = 148,False,"[128000, 128011, 7, 975, 353, 220, 1313, 8, 482, 320, 806, 353, 220, 868, 8, 284, 220, 10410, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 * 22) - (11 * 15) = 148<｜Assistant｜><think>
"
(25 / 5) * (4 + 1) = 28,False,"[128000, 128011, 7, 914, 611, 220, 20, 8, 353, 320, 19, 489, 220, 16, 8, 284, 220, 1591, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 / 5) * (4 + 1) = 28<｜Assistant｜><think>
"
(21 * 33) / (11 - 14) = -235,False,"[128000, 128011, 7, 1691, 353, 220, 1644, 8, 611, 320, 806, 482, 220, 975, 8, 284, 482, 12422, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 * 33) / (11 - 14) = -235<｜Assistant｜><think>
"
(25 + 30) - (3 + 1) = 49,False,"[128000, 128011, 7, 914, 489, 220, 966, 8, 482, 320, 18, 489, 220, 16, 8, 284, 220, 2491, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 + 30) - (3 + 1) = 49<｜Assistant｜><think>
"
(29 + 7) + (1 * 8) = 44,True,"[128000, 128011, 7, 1682, 489, 220, 22, 8, 489, 320, 16, 353, 220, 23, 8, 284, 220, 2096, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 7) + (1 * 8) = 44<｜Assistant｜><think>
"
(4 - 36) - (4 + 19) = -55,True,"[128000, 128011, 7, 19, 482, 220, 1927, 8, 482, 320, 19, 489, 220, 777, 8, 284, 482, 2131, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 - 36) - (4 + 19) = -55<｜Assistant｜><think>
"
(27 * 33) - (19 * 11) = 682,True,"[128000, 128011, 7, 1544, 353, 220, 1644, 8, 482, 320, 777, 353, 220, 806, 8, 284, 220, 25178, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 * 33) - (19 * 11) = 682<｜Assistant｜><think>
"
(15 * 27) / (3 - 6) = -135,True,"[128000, 128011, 7, 868, 353, 220, 1544, 8, 611, 320, 18, 482, 220, 21, 8, 284, 482, 8878, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 * 27) / (3 - 6) = -135<｜Assistant｜><think>
"
(20 * 22) + (2 + 7) = 449,True,"[128000, 128011, 7, 508, 353, 220, 1313, 8, 489, 320, 17, 489, 220, 22, 8, 284, 220, 21125, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 22) + (2 + 7) = 449<｜Assistant｜><think>
"
(21 - 6) + (1 + 19) = 35,True,"[128000, 128011, 7, 1691, 482, 220, 21, 8, 489, 320, 16, 489, 220, 777, 8, 284, 220, 1758, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 - 6) + (1 + 19) = 35<｜Assistant｜><think>
"
(27 - 34) + (8 * 9) = 60,False,"[128000, 128011, 7, 1544, 482, 220, 1958, 8, 489, 320, 23, 353, 220, 24, 8, 284, 220, 1399, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(27 - 34) + (8 * 9) = 60<｜Assistant｜><think>
"
(21 + 7) - (6 * 19) = -86,True,"[128000, 128011, 7, 1691, 489, 220, 22, 8, 482, 320, 21, 353, 220, 777, 8, 284, 482, 4218, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 + 7) - (6 * 19) = -86<｜Assistant｜><think>
"
(34 - 32) + (17 + 10) = 33,False,"[128000, 128011, 7, 1958, 482, 220, 843, 8, 489, 320, 1114, 489, 220, 605, 8, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 - 32) + (17 + 10) = 33<｜Assistant｜><think>
"
(25 + 34) + (10 * 18) = 244,False,"[128000, 128011, 7, 914, 489, 220, 1958, 8, 489, 320, 605, 353, 220, 972, 8, 284, 220, 13719, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 + 34) + (10 * 18) = 244<｜Assistant｜><think>
"
(23 - 26) * (3 - 19) = 53,False,"[128000, 128011, 7, 1419, 482, 220, 1627, 8, 353, 320, 18, 482, 220, 777, 8, 284, 220, 4331, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(23 - 26) * (3 - 19) = 53<｜Assistant｜><think>
"
(25 - 21) - (10 + 18) = -25,False,"[128000, 128011, 7, 914, 482, 220, 1691, 8, 482, 320, 605, 489, 220, 972, 8, 284, 482, 914, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(25 - 21) - (10 + 18) = -25<｜Assistant｜><think>
"
(32 - 18) + (9 - 2) = 22,False,"[128000, 128011, 7, 843, 482, 220, 972, 8, 489, 320, 24, 482, 220, 17, 8, 284, 220, 1313, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 - 18) + (9 - 2) = 22<｜Assistant｜><think>
"
(23 * 40) - (1 * 6) = 913,False,"[128000, 128011, 7, 1419, 353, 220, 1272, 8, 482, 320, 16, 353, 220, 21, 8, 284, 220, 24331, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(23 * 40) - (1 * 6) = 913<｜Assistant｜><think>
"
(38 + 11) * (5 * 17) = 4165,True,"[128000, 128011, 7, 1987, 489, 220, 806, 8, 353, 320, 20, 353, 220, 1114, 8, 284, 220, 17763, 20, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 + 11) * (5 * 17) = 4165<｜Assistant｜><think>
"
(7 + 13) * (8 * 17) = 2716,False,"[128000, 128011, 7, 22, 489, 220, 1032, 8, 353, 320, 23, 353, 220, 1114, 8, 284, 220, 15828, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(7 + 13) * (8 * 17) = 2716<｜Assistant｜><think>
"
(38 - 3) * (12 - 19) = -245,True,"[128000, 128011, 7, 1987, 482, 220, 18, 8, 353, 320, 717, 482, 220, 777, 8, 284, 482, 13078, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(38 - 3) * (12 - 19) = -245<｜Assistant｜><think>
"
(30 / 6) * (5 + 2) = 33,False,"[128000, 128011, 7, 966, 611, 220, 21, 8, 353, 320, 20, 489, 220, 17, 8, 284, 220, 1644, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(30 / 6) * (5 + 2) = 33<｜Assistant｜><think>
"
(34 - 25) * (15 + 5) = 184,False,"[128000, 128011, 7, 1958, 482, 220, 914, 8, 353, 320, 868, 489, 220, 20, 8, 284, 220, 10336, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(34 - 25) * (15 + 5) = 184<｜Assistant｜><think>
"
(20 * 22) + (2 + 7) = 446,False,"[128000, 128011, 7, 508, 353, 220, 1313, 8, 489, 320, 17, 489, 220, 22, 8, 284, 220, 20385, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(20 * 22) + (2 + 7) = 446<｜Assistant｜><think>
"
(29 + 13) - (8 + 8) = 26,True,"[128000, 128011, 7, 1682, 489, 220, 1032, 8, 482, 320, 23, 489, 220, 23, 8, 284, 220, 1627, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 + 13) - (8 + 8) = 26<｜Assistant｜><think>
"
(21 - 36) + (8 - 12) = -14,False,"[128000, 128011, 7, 1691, 482, 220, 1927, 8, 489, 320, 23, 482, 220, 717, 8, 284, 482, 975, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(21 - 36) + (8 - 12) = -14<｜Assistant｜><think>
"
(4 + 1) + (3 - 18) = -6,False,"[128000, 128011, 7, 19, 489, 220, 16, 8, 489, 320, 18, 482, 220, 972, 8, 284, 482, 21, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(4 + 1) + (3 - 18) = -6<｜Assistant｜><think>
"
(13 + 37) + (13 * 14) = 232,True,"[128000, 128011, 7, 1032, 489, 220, 1806, 8, 489, 320, 1032, 353, 220, 975, 8, 284, 220, 12338, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(13 + 37) + (13 * 14) = 232<｜Assistant｜><think>
"
(14 - 29) - (11 - 7) = -19,True,"[128000, 128011, 7, 975, 482, 220, 1682, 8, 482, 320, 806, 482, 220, 22, 8, 284, 482, 777, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(14 - 29) - (11 - 7) = -19<｜Assistant｜><think>
"
(12 - 11) * (16 / 8) = -3,False,"[128000, 128011, 7, 717, 482, 220, 806, 8, 353, 320, 845, 611, 220, 23, 8, 284, 482, 18, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(12 - 11) * (16 / 8) = -3<｜Assistant｜><think>
"
(11 + 20) - (6 * 8) = -17,True,"[128000, 128011, 7, 806, 489, 220, 508, 8, 482, 320, 21, 353, 220, 23, 8, 284, 482, 1114, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(11 + 20) - (6 * 8) = -17<｜Assistant｜><think>
"
(15 / 15) - (20 - 11) = -10,False,"[128000, 128011, 7, 868, 611, 220, 868, 8, 482, 320, 508, 482, 220, 806, 8, 284, 482, 605, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 / 15) - (20 - 11) = -10<｜Assistant｜><think>
"
(15 + 2) * (10 / 10) = 13,False,"[128000, 128011, 7, 868, 489, 220, 17, 8, 353, 320, 605, 611, 220, 605, 8, 284, 220, 1032, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(15 + 2) * (10 / 10) = 13<｜Assistant｜><think>
"
(32 + 38) * (13 - 4) = 629,False,"[128000, 128011, 7, 843, 489, 220, 1987, 8, 353, 320, 1032, 482, 220, 19, 8, 284, 220, 24239, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(32 + 38) * (13 - 4) = 629<｜Assistant｜><think>
"
(22 + 16) - (1 - 2) = 39,True,"[128000, 128011, 7, 1313, 489, 220, 845, 8, 482, 320, 16, 482, 220, 17, 8, 284, 220, 2137, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(22 + 16) - (1 - 2) = 39<｜Assistant｜><think>
"
(33 + 19) - (14 * 19) = -214,True,"[128000, 128011, 7, 1644, 489, 220, 777, 8, 482, 320, 975, 353, 220, 777, 8, 284, 482, 11584, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(33 + 19) - (14 * 19) = -214<｜Assistant｜><think>
"
(6 * 18) * (16 / 2) = 864,True,"[128000, 128011, 7, 21, 353, 220, 972, 8, 353, 320, 845, 611, 220, 17, 8, 284, 220, 19355, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(6 * 18) * (16 / 2) = 864<｜Assistant｜><think>
"
(29 - 19) * (1 + 11) = 120,True,"[128000, 128011, 7, 1682, 482, 220, 777, 8, 353, 320, 16, 489, 220, 806, 8, 284, 220, 4364, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(29 - 19) * (1 + 11) = 120<｜Assistant｜><think>
"
(28 * 34) - (1 + 20) = 930,False,"[128000, 128011, 7, 1591, 353, 220, 1958, 8, 482, 320, 16, 489, 220, 508, 8, 284, 220, 19306, 128012, 128013, 198]","<｜begin▁of▁sentence｜><｜User｜>(28 * 34) - (1 + 20) = 930<｜Assistant｜><think>
"
